strain	Albendazole_cv.EXT	Albendazole_cv.TOF	Albendazole_f.ad	Albendazole_f.L1	Albendazole_f.L2L3	Albendazole_f.L4	Albendazole_iqr.EXT	Albendazole_iqr.TOF	Albendazole_mean.EXT	Albendazole_mean.norm.EXT	Albendazole_mean.TOF	Albendazole_median.EXT	Albendazole_median.norm.EXT	Albendazole_median.TOF	Albendazole_n	Albendazole_norm.n	Albendazole_q10.EXT	Albendazole_q10.norm.EXT	Albendazole_q10.TOF	Albendazole_q25.EXT	Albendazole_q25.norm.EXT	Albendazole_q25.TOF	Albendazole_q75.EXT	Albendazole_q75.norm.EXT	Albendazole_q75.TOF	Albendazole_q90.EXT	Albendazole_q90.norm.EXT	Albendazole_q90.TOF	Albendazole_var.EXT	Albendazole_var.TOF
ECA252	0.153055266452229	-0.0133733217083371	-0.194562976358902	0.114500125186355	0.279051111797941	-0.199509070895493	-240.188521680097	-43.2798408745111	-255.095696384325	-0.619566019996785	-77.113092907593	-279.061231193473	-0.741893087664872	-79.822542326846	-38.987777691411	-12.4202744738664	-91.35370187764	-0.253272555205192	-27.9957337727578	-164.499900160258	-0.497261128478556	-59.6651048061269	-386.941757663495	-0.911576264643373	-103.407169613505	-424.321027799846	-1.01573665749494	-118.638872837055	-53490.0300841499	-4032.96709216722
ECA259	0.0762361111478307	0.0331239481810122	-0.107169249329249	0.0284665752160231	0.0414959028522593	0.0322216706836447	-135.530555019741	-3.0833928339578	-136.610603936426	-0.201882297626479	-21.2782124231205	-160.696226603354	-0.113936133435362	-39.0438308336574	-32.6570389341743	-10.5086787749434	-3.51459587664327	0.140380945585033	-7.70854568407969	-3.94923277780925	0.0352503115954886	-17.9398367527891	-200.869477605346	-0.317655018673703	-26.1411657164223	-236.138580401894	-0.32080194158151	-19.3817278168874	-53883.5280490106	-1446.51753655903
ECA348	0.0714356130799462	0.0884850533861923	0.23930904729575	0.0045087657598332	-0.146299403628103	-0.0710364727345522	537.797058815146	103.371292464812	264.608477228372	0.127522341111773	68.9008951058038	157.450507044141	0.0416388695693661	59.7177180221441	17.2348836995666	4.91100366720736	22.7540314543839	-0.0453981534241712	12.1359463076149	7.39992034737315	-0.136040866765218	10.8281158304956	522.164419129378	0.29561705249672	114.034284017073	631.563328437669	0.585387319816091	141.36962285351	296488.150532332	14798.2166760736
ECA349	-0.100274824428772	-0.0641929478074996	0.0691126719807826	-0.0250075063954628	-0.139412145200308	0.0790891820108198	-115.121271289854	-13.9655654907348	72.7859478872696	0.214215036532184	21.4233696265791	107.005864171347	0.201344556525097	12.1908126926531	-1.10478817155085	-0.978260015606069	33.1130800308339	0.249607192921022	21.2028360553412	172.689508154314	0.218770098836659	46.914436710865	108.155640037137	0.173049067340142	17.0012373149698	89.11717536085	0.139391622987941	-7.91560990486358	-25194.3320868283	-1236.74750370701
ECA36	0.0753105776013443	0.0584891584776597	-0.0347124868171432	0.0161115758597793	-0.0233610538995673	0.0408204887521895	-82.4399727279301	-28.3759141297442	51.3307294584371	0.215174753174054	-7.12381146781601	30.7146914978486	0.237800171056059	-18.0675127027298	-63.177185335118	-23.0341298748974	-3.52604080825706	0.117205505199621	-1.57362072850202	57.7716790549684	0.345911884964982	14.0205166544374	-1.60207126218104	0.167839188338295	-17.0562065434328	-5.28625378909474	-0.0640817342220805	-25.9831013107526	125493.107873584	-412.681365708139
ECA372	-0.154424054559079	-0.122180692867557	-0.167591977107244	-0.0287528321473493	0.0694245081332786	0.133449643074506	-327.886308378316	-90.9323473028124	-163.686323604488	-0.154226604734691	-41.1820200653984	-166.026702775291	-0.229767690819309	-34.184518249883	1.92234182672582	0.382883663727932	35.8813393833148	0.0445578723792963	16.4086136036079	-1.8383199782606	0.110367102804419	1.98594267556817	-261.184320751696	-0.264860860850097	-61.806493342561	-437.678577318148	-0.227410571948857	-90.995167426899	-207112.696810185	-9885.58671785213
ECA396	0.0464320224632272	-0.0307521030938112	-0.11602626121812	-0.0352176279921643	0.0781305065654839	0.105707512082065	-170.246653836846	-50.9191498474208	-141.223529802662	-0.150684445385951	-34.3025660215629	-153.597726402316	-0.0984254144385713	-36.6935608404085	43.7356718261312	14.3335436871539	29.8396705211147	0.0578556757026849	17.1492301799474	-20.9356752844348	-0.0364945026698156	-9.01503192396469	-218.220460431507	-0.338398278328672	-57.2546534845554	-297.333607402248	-0.236288100494468	-63.439625449294	-56609.5829084294	-5300.2583021404
ED3011	0.0463500049993494	0.0693908554117401	0.187335492808247	-0.00323689711984298	-0.127966098950713	-0.059780827422647	395.808670049976	91.0728801736642	180.191506044335	-0.0256680261287138	89.6453049482195	139.562329157085	0.00165614050791037	72.349926432543	82.8216837221343	26.865119856156	2.236273973733	-0.104384428001946	11.8621186714972	57.7470165303294	-0.237986136880697	53.9800279622735	370.794585163316	0.0231164222151265	146.284528355655	572.997772913441	0.137523178024001	186.07999336855	252783.094759448	18400.2575024182
ED3012	0.0710706352378823	0.112130980643339	0.236360818204066	0.0639107641439128	-0.205992155829795	-0.116045022253155	498.740531977527	112.39560189538	292.806404162474	0.157006011163431	68.5959039160217	144.010812422981	0.162722799071488	75.5890726429493	-20.301212244708	10.6156800984322	-36.4119336371001	0.0383631686647446	-17.4469499238534	9.22703107914256	-0.0474879206885147	-1.62132220639261	582.071484004645	0.336230934173014	104.441848976518	689.845840162918	0.311327742090694	141.818430197767	191127.463422544	11030.9297996863
ED3017	0.0650613762351523	0.011226190851876	0.0681683641686002	0.0351233439208627	-0.139411339529461	-0.0292560642149618	60.4282727244645	15.9475373518704	71.0470691120407	0.198102621469821	6.7953752163206	104.548096478003	0.208061013452339	14.1309697881158	0.901522914416486	0.962488684140574	-18.9800727432642	-0.0255774474168883	-8.51558104435418	29.3914652216128	0.164126810216782	8.07312994255529	95.5295410698532	0.269012179306539	41.8259421534138	183.129936953463	0.232812983440981	31.7289357892678	53630.0661790196	1764.44878659053
ED3040	-0.0325608065549533	-0.00663838326382959	-0.0460728299297781	-9.03069238914229e-05	0.0265179645858982	0.0314637435069319	-73.5058352573124	-17.4284066611679	-31.4670177568084	0.0573652308831753	-11.8539259420385	37.5550764892236	0.074564096601447	-9.32878425386097	13.4834002614065	3.14287109603375	-0.479347187990864	0.036013118314642	-1.49726860132356	11.1761587878707	0.15212397768183	-2.03007222564607	-83.1943891423546	0.0276656453032025	-20.4799735361653	-103.894468653748	-0.0177946414145904	-24.1496864961749	-42333.8705870494	-1994.97201515308
ED3046	0.0629658560248487	0.0125510307752705	-0.0272867008080048	-0.00425156957045946	-0.0335878883674925	0.0806920662814596	80.9180270143749	17.0368144958194	5.04922350736994	-0.0238518389505104	4.97187245852368	-58.4369587147736	-0.031184472651494	-11.3857451808187	-31.2630741855743	-11.0381433990201	-33.5501548177912	-0.196635768610538	-0.614314675576328	-28.0254558520442	-0.0432701500936209	-6.48990548239314	17.162513693995	-0.037338957762141	12.210987108499	47.3397078837947	-0.00157930281349265	22.6105610817406	22495.366829188	911.839450021359
ED3048	-0.0651920711015854	-0.0371704527527241	0.00799823783829285	-0.0266855265036702	0.0479902607196914	5.06340701391952e-05	-11.7165763216825	-8.8252977287003	5.91716366796899	0.121544225534117	-6.10614147827774	26.0289198701368	0.144708965807795	-1.24567507151583	-36.7823055774228	-13.5889199536646	28.878823987478	0.147601690709044	4.27548732854986	45.6049307366235	0.101104655528885	12.9887652699062	0.164522417659182	0.217295543567857	-9.36782477106104	21.0685862924161	0.160222727898406	-16.3234068416753	-46278.9293180314	-3497.34650466565
ED3049	0.0219365312192478	-0.00119122021571501	-0.0458444036718963	-0.00428830918444007	-0.00605816673469089	0.0544179023170023	-39.3223468918921	-7.64288259209734	-55.6320583876606	-0.0182937374091802	-13.579518277275	-93.6190364490189	0.0931225747648761	-22.262418257199	34.0330475903959	8.30756296658299	1.9825367941122	-0.0216770519130429	-0.0217528022868343	22.1479437181336	0.0559095435386161	-5.07016479681972	-38.5759583727471	0.0438426962293471	-13.0075629828821	-41.7917052051461	-0.0812974654377267	-11.0636537819517	-21448.12880463	-1145.63403873924
ED3052	0.0272604811169061	-0.00969816851089772	-0.0209824676525249	0.00583057169601437	0.0247154171307214	-0.00581456772701318	-35.564996125692	-6.27548304155981	-31.7892029395394	-0.0282015564540066	-15.9127987635322	-24.4524450043981	-0.121017395681412	-16.0594228040191	-33.8007499189146	-15.9738921827031	-8.05966132131929	-0.0105374403779553	-2.7212820363157	-15.0266354589607	0.0462819037507629	-11.4877712652523	-82.1554029608541	0.0349723327002642	-16.9959871775043	-41.1892233950159	0.0101648761358765	-27.9294829234754	-32301.6688988494	-1608.9402723591
ED3073	-0.0924382176441391	-0.0272407563147235	0.00978861333227281	-0.00777402058520106	0.0759615570773585	-0.03408077016699	-80.4700125922944	-24.7539125577142	-22.7385542699897	0.136193875263792	-10.2484442205477	-29.1233027124459	0.191031426047423	-17.5693842152236	-4.17578635251988	-1.46504561675223	7.6745381719184	0.0480767250980667	-1.07565459548788	-11.596051466269	0.0138893909415965	-2.13388379395805	-110.086184205086	0.127986914154906	-22.0325687091457	16.4711611471283	0.175147910339895	-13.2675338747651	-50314.504687286	-3396.28241809485
EG4347	-0.049091006618836	-0.0373838695646566	-0.00394258335198611	-0.0167118588621552	0.0228740946261198	-0.00665107960305779	-127.545165906193	-14.9863449200286	-37.1426184526342	0.104495508649717	-10.8499127384033	-5.29429666277094	0.123355421215943	3.1475915315233	13.4701807017671	4.37433354549454	23.912198224056	0.0974515532933285	5.63547083977933	17.8759823605855	0.0778828959054987	-2.34116603157022	-122.316243837728	0.0502434595282664	-21.190803601642	-138.043250844578	0.0649118796812214	-33.0523019724714	-49513.2716607796	-3303.680637065
EG4349	0.439333938030888	0.0852645386167805	-0.143538383806633	0.140467536336745	0.138072648742117	-0.177536115835031	-309.98525677432	-65.8279691688338	-247.554190656753	-0.586373745737668	-62.7961858831101	-253.148504110775	-0.760413492049152	-67.4340904615899	-105.674497492089	-35.6777600718449	-57.6722233591096	-0.168053514306647	-16.5978040502544	-97.2468660886851	-0.373185498384295	-30.8851686003989	-408.423989546291	-0.749478630269606	-97.5957753916346	-538.266933404534	-0.644250876386431	-104.824382137001	-63391.124591903	-3630.08503066252
EG4724	0.0818661647355613	0.0812299309819416	0.121379516775699	0.0123551687798179	-0.0647179179938442	-0.087139611400362	244.686380428918	46.2543267387699	113.667882374988	0.0877642536424566	37.4193737044531	4.67056062598274	0.0422655361046071	25.9212281165947	-4.76911023552974	-5.08251015315516	-33.9664659672683	-0.116107559256846	-8.40037024426722	-21.3098043272848	-0.221930687046238	-0.323962535706328	220.683861070293	0.320750316668143	63.3463379114068	436.747121669752	0.286836423543283	110.720350219649	177597.745549509	11388.0997603933
EG4725	-0.0620747219509474	-0.0388260399532086	0.187707385264446	0.0214257395808594	-0.240388041762954	-0.0177384378395455	-33.9913335831309	18.2701582089132	106.724471043654	0.0692274007063602	44.9891147450471	269.603004584243	0.228151640281772	63.9478197312326	-20.8408934373857	-6.71734502777987	-7.74066047081857	0.0940953745446684	-12.4564691500065	70.9066206496774	0.618255975607555	14.521351954863	46.9631156797957	0.063080174750385	48.4927499401545	110.399644918515	-0.0592123358859082	52.7741237099636	7788.87366777255	6151.01758371361
EG4946	0.0824144404946173	0.0995345438671435	0.170086449264721	0.0522761762085536	-0.0805068266385409	-0.108303300359824	240.290489754463	71.7298830483294	211.243228773293	0.0764646642512719	47.7218224089543	150.412547912959	0.0461516180507164	30.3753616867826	62.3876234633222	20.758558946196	-36.6935022115971	-0.116002993656209	-15.2034693988249	-39.6123435252458	-0.136139355528401	-9.86531510419418	223.363437948298	0.168428611054722	68.3260050378388	538.124273820707	0.298103323197958	172.614681826728	173332.897351396	12621.9753682589
GXW1	0.0889788593259715	0.0257235763641515	-0.0141269558382979	-0.0228456074209295	0.0421738454380691	-0.0112196544855736	-14.2647607920123	8.53172248518941	-51.0079156136474	-0.110017441879992	-9.31733424213749	-118.302427125509	-0.26417069396961	-8.19369350802083	103.832417192845	34.6467201354241	-23.6523249596191	-0.0893504030070359	1.68268060705279	-59.4687710971121	-0.164023285502865	-19.3664232584588	-60.5247289429837	-0.0235514024388994	-9.12079627228441	34.2239894813817	0.0851492715599953	-9.78846286526317	11021.8917597148	-289.13717660373
JT11398	-0.0177655875291347	-0.0151760582726196	-0.0646286926150294	0.0242273627662536	0.0153402674642125	0.0476535333221117	-109.660320307506	-15.0553832337807	-96.8931971943507	-0.0979085954359242	-14.8924191204249	-110.920256151777	-0.0843919297129342	-16.9023813413264	-28.8125751868752	-9.09849252093232	-8.00927767894637	0.0157476591653259	-7.34466445080229	3.2940318774751	-0.0227989916753548	-9.30822886949773	-125.351456095908	-0.0739845365607227	-25.2442617727397	-162.352605875304	-0.0772254668435599	-34.53098034761	-60708.8858818428	-2550.36198156073
JU1088	0.0100972491723006	0.054347745553906	0.132300206065317	0.0133885209078719	-0.0876485317056449	-0.080018956290231	55.8674217820719	35.1265429784667	87.1032572124511	0.0680547675640395	43.0846364731395	43.1356774307202	-0.0901009244835896	46.9856294691343	58.618350436787	15.0538855685975	-24.1938199677566	-0.0590781127290362	-9.12232377224102	12.6665119331167	-0.168567977271492	2.64379273745335	125.555505601354	0.198783268634664	53.3602036582499	200.76322534707	0.202127089922538	86.4850411183997	33644.4414535381	4390.28388331918
JU1172	-0.0780357676779537	-0.0287321305852919	-0.109329057904672	0.0199755079364066	0.0248037385173466	0.0198379387620848	-99.2383266475542	-12.890101798367	-57.8332239143926	0.210002597483855	-15.3118668311843	54.0647151447317	0.199422115229918	-18.2240595734176	-3.97703806545977	-2.94556302315414	-13.7583397234399	-0.0385745456656853	-6.0229093096591	0.829993961540946	0.195221058265248	-9.5328711821931	-96.8085096110212	0.178518556399488	-16.754887311771	-211.243053420079	0.210946200470076	-53.5625516309801	-36473.6385742729	-3101.01042346977
JU1200	0.0323658704764034	-0.000541778768795731	-0.042767711609655	-0.0197740353949461	0.0241699068172052	-0.00647304096278377	-104.043740003315	-15.1036530720683	-46.9146998140254	0.00161877314403884	-12.4461649539343	0.0276967183194496	0.0695348082731048	-11.9162919789478	-9.80679760597698	-3.18459945434859	-11.9932955494329	-0.0332384617753977	-3.08448389260566	0.0469860880965207	-0.0741875427473862	-3.96485717428189	-121.960215957148	-0.0527579131634124	-18.0660919606562	-143.32372573197	0.0158286857898911	-34.5207329445991	-2883.02507858057	-960.759066258222
JU1213	-0.0387440336476325	-0.022302076568043	0.000290855623473203	0.0378405966269049	-0.0665905127682951	0.0524751192639779	55.5063772252261	-13.4585030579502	-5.94520640167004	0.0265303102832761	-1.73396738425541	2.15346405888114	-0.0241040349020728	3.99977782707177	-62.0143766847902	-19.8168582840479	-6.52950975234493	-0.0385286068549951	-5.40983460200906	1.8100107715522	0.0840402675090358	3.94716771291226	60.4354274503092	0.0542754660476408	6.23783478822679	-32.1729495508545	-0.02284091849646	-11.4057051897668	-44422.8904228676	-2482.97375576076
JU1242	-0.0170942266290571	0.0146831678579158	0.0565846698445319	-0.0210982586651259	-0.0363281437751096	-0.00128333419348396	30.434937841492	13.0210627874261	27.8082079665306	0.0776501685749005	9.1930128940714	81.9780752364838	0.289523114345243	17.7179652407811	8.74091432644384	1.35016976360257	23.9435105653067	0.0388703121367681	9.97458059054067	18.8841830858676	0.0971456735673361	3.88765702516473	44.5038187499831	0.0466449943306941	28.3058992246475	-9.17349686174367	-0.144353215080367	1.62522579941221	14463.9925387177	1568.95406600645
JU1395	0.0858948656023921	0.0794661216178166	0.163182720299504	0.0241310915370475	-0.0921832033769767	-0.0806389486006802	303.633929396817	80.6071290940754	153.33403429474	0.0565020582171763	52.9207997400487	112.182330678882	-0.0681940409265263	47.7692042252912	87.3146424945331	23.9467057125496	-35.9248389956809	-0.150561035637221	-15.5392566144598	11.8655852744336	-0.156526177121713	2.40427973421543	273.405657853446	0.0633629409910452	82.6246834560062	513.777669422307	0.226582480791303	128.87095706153	243850.85610018	10682.4067305476
JU1409	-0.035968382823186	-0.0458566316579208	-0.0735851989950433	-0.0254866145206333	0.114698845620644	-0.0454785988309421	-142.142670022693	-26.1587361311664	-89.3801805167222	-0.0905572511291672	-25.8499223746389	-36.5034738714695	-0.0292983787397098	-25.7599407999164	-36.636145083967	-13.2372442493237	3.04830122057007	0.00769076106376311	3.18106045880044	-21.6316014384685	-0.093111765449371	-9.15978146212092	-195.5622514546	-0.137834787345189	-29.3620292659282	-294.251309123061	-0.149677001811797	-58.0735761277599	-65727.1541034904	-3406.78323116951
JU1491	-0.0687870871831758	-0.0444888015937817	-0.0732122138219304	-0.0343941761322469	0.11926101975859	-0.0109674812700288	-129.661947513086	-20.6543962424746	-43.9983386347621	0.0205812725944088	-22.9349965606188	-2.75418294125667	0.115138167413795	-18.9842471671135	61.8563764727137	21.0480510481912	11.3041771239119	0.0943146601098489	6.31043886896758	-7.22276244024193	-0.0265755385067877	-7.28818910216843	-140.158863416326	0.0101218644092398	-37.3046919055025	-183.840257016689	-0.173515041598251	-54.1783300029332	-59937.3709267355	-3927.76775824185
JU1530	-0.0796758818453055	-0.00607066249696469	0.00119080135727478	-0.00668173774377562	-0.0220662597766571	0.0192858492047024	73.9119083908133	2.18999836120814	84.6245898820008	0.253278042078236	12.0474390208022	88.9976816750786	0.212400389740217	13.9083291001936	-43.3029129468284	-14.6933471682829	24.3516099457635	0.167356736105087	-1.25053273854715	55.9501488295911	0.235734772757229	11.1380393811038	106.401577056251	0.213526515574946	11.3152274290086	109.03441591302	0.214690918197244	12.7862412010089	26239.86091187	2044.02679434068
JU1543	0.0175603322035689	-0.0356546492002831	0.00321703536084643	-0.0280293576699757	0.00661966886742138	0.0194353288602744	-111.193626178424	-22.7703854541055	-88.684676850818	-0.302678475797374	-9.06375987448269	-95.4845878793194	-0.33427512751943	-6.66740450616707	-16.2254118093588	-10.0679207032096	28.860819687567	-0.166887427335898	11.9738753307984	8.56504629373675	-0.26829280390145	3.81871205144107	-139.281466725748	-0.19966465786635	-22.078990583069	-196.387653090748	-0.192983628334539	-31.7535437593767	-93669.6240388499	-3950.48065569498
JU1568	0.0172111800520632	-0.0506608366234763	-0.130548213761913	-0.019740416972988	0.194912282094352	-0.0392611880749187	-234.168948205223	-49.608753468898	-158.572578320549	-0.221771233678101	-38.8612228908519	-123.799235052726	-0.2682866610324	-38.6523629250143	63.4637812623908	19.5111010639439	12.1284297555001	0.0419738892847603	4.13929191293811	-23.7522835766236	-0.158842833222088	-7.58893246251208	-273.23680622165	-0.351124197824157	-63.2227984314196	-353.759198646297	-0.42000752622936	-83.1002866367497	-95464.2682274125	-6551.43715924028
JU1580	0.0509201705588265	0.00976493495662032	-0.0169693946024325	0.0171197326835256	0.0614640724362735	-0.0564839100101227	-51.9337514927978	-28.405186713753	-7.3650561268496	0.0920219937160676	-13.256458865177	-6.22473968327581	-0.000293768487873963	-12.0897318832851	-69.1997727430595	-23.3766846461583	-4.07169993261687	-0.00099346651674647	0.0392586854271331	9.32485620557773	-0.00901266634184918	-1.91429417247648	-67.2771477385424	0.121190370260672	-31.8515235003325	10.8709932063381	0.127034942799466	-20.9365135890556	14623.7020129439	-1621.43943883308
JU1652	-0.121888474984543	-0.0508227717172907	-0.0526486238199187	-0.0040537806082696	0.0105302680547257	0.0563516969885701	-95.6024856421468	-28.6292711746908	-72.8885101971014	-0.00533367238230211	-14.8034489238755	-18.0052485668241	-0.0212300746878685	-6.61102223397393	-44.2733824093396	-13.5984427038405	-14.0938028147199	-0.0678094998062164	-4.03797873511143	3.78357732578722	-0.0948178789936597	5.21417629082573	-114.335366730863	0.00149760219439044	-26.2959352213659	-185.629480449209	-0.0177822123225909	-39.0572761949411	-85775.9622946228	-5201.50355809852
JU1666	-0.0109126921860746	-0.0129922926798983	-0.0184552286152661	0.01651995722677	0.0488733580150284	-0.0446018612126605	46.6010375126278	3.03345515821981	-22.2899424549101	0.0546597412045021	-16.107047938352	27.6383517065813	0.144855147769854	-12.0000548476903	7.47953109436793	0.720991789466708	-42.4034057359412	-0.134287015653899	-7.86456137480391	-13.5856613161632	0.0070561686110771	-23.1038744095291	37.7965818204425	0.125261510602663	-1.60223610286065	-6.42531021005613	0.0473134696954484	-21.988922217501	-19242.0061600281	-1621.58116665332
JU1792	-0.137705237398138	-0.0380151381460008	0.0219506841417445	-0.0261100296488531	-0.00646734315508377	0.012339082267681	-95.8638888531381	11.3570363162986	15.3173144442336	0.17873241138047	-1.20984064849835	44.5161381303271	0.373938483730443	12.7071782264984	-13.3687996810487	-5.81433269887642	9.7409291183781	0.177142269590116	3.01247196251222	48.6793533953369	0.218166569341143	-6.8678518769581	-74.1265936530049	0.0925926709291355	-0.170682741905727	-115.101379927361	-0.0378329959847146	-19.3630917445298	-87152.0672582995	-2437.78770142605
JU1793	-0.043307080394305	-0.0399901507262102	-0.114685760908277	0.010325538089539	-0.0367488134862184	0.0846420560231062	-135.775601115318	-40.0725134568019	-14.6635393530088	0.236042352855394	-16.4949180942195	22.6219748954326	0.207831969453782	-9.99595841905681	-44.9487128134494	-15.2364806486741	24.2929840863807	0.203362088992578	-7.55408970273744	83.5234915626865	0.347447829928009	9.54314775120451	-62.7469862101876	0.224333299048312	-53.5661889348311	-40.070203921106	0.10843493711472	-28.757352556167	-18850.1144677907	-4058.62536275809
JU1808	0.0522627705264417	0.0698845763028435	0.0723967264426471	0.00767665921885077	-0.00273773198801057	-0.108740737619518	126.408548371538	46.727900636445	43.600473539417	-0.150827777519129	18.0553983147183	-49.0793264829145	-0.246392667004346	8.33998444230345	91.9001665533113	31.3288285251568	-37.928482458935	-0.188721521859887	-6.33404462329905	-74.7666342097415	-0.307644449028216	-14.5024265234955	100.87233876647	-0.0853318408774405	30.9494447218276	175.61054213987	-0.0480328318174906	52.3929165408454	59699.8012538224	5878.98238366912
JU1896	-0.0962214475786686	-0.0449878136456282	0.00646311919681741	0.00831432717717744	-0.0458274349206553	0.0775605041458455	-61.290173065157	-9.43770479659654	-9.47967231612663	-0.0645456161030025	3.53536093372358	25.2933794741566	0.026843825367725	17.2454694457095	-42.88770705869	-14.4211429047594	-13.2528534954836	0.0832579706639597	-7.50729916604995	24.2244213747803	0.0708057248490517	-2.69529839202331	-47.3251008259117	-0.190289165096638	4.78187727053501	-105.716574521593	-0.319141239003968	-18.403852556939	-55624.6599820275	-1770.55705485389
